Accession,Release_Date,Length,Geo_Location,USA,Isolation_Source,Collection_Date
MT642279,2020-06-19T00:00:00Z,29847,"USA: Washington, Yakima County",WA,,2020-05-04
MT642280,2020-06-19T00:00:00Z,29868,"USA: Washington, Snohomish County",WA,,2020-04-26
MT642281,2020-06-19T00:00:00Z,29858,"USA: Washington, Pierce County",WA,,2020-05-04
MT642282,2020-06-19T00:00:00Z,29848,"USA: Washington, Yakima County",WA,,2020-05-07
MT642283,2020-06-19T00:00:00Z,29857,"USA: Washington, Adams County",WA,,2020-04-27
MT642284,2020-06-19T00:00:00Z,29860,"USA: Washington, Yakima County",WA,,2020-04-28
MT642285,2020-06-19T00:00:00Z,29863,"USA: Washington, Spokane County",WA,,2020-04-28
MT642286,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-28
MT642288,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-23
MT642289,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-05
MT642290,2020-06-19T00:00:00Z,29863,"USA: Washington, Yakima County",WA,,2020-04-23
MT642291,2020-06-19T00:00:00Z,29865,"USA: Washington, Pierce County",WA,,2020-05-04
MT642292,2020-06-19T00:00:00Z,29859,"USA: Washington, Snohomish County",WA,,2020-05-04
MT642293,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-22
MT642294,2020-06-19T00:00:00Z,29867,"USA: Washington, Yakima County",WA,,2020-05-02
MT642295,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-30
MT642296,2020-06-19T00:00:00Z,29858,"USA: Washington, Pierce County",WA,,2020-05-04
MT642297,2020-06-19T00:00:00Z,29862,"USA: Washington, Pierce County",WA,,2020-05-04
MT642298,2020-06-19T00:00:00Z,29856,"USA: Washington, Yakima County",WA,,2020-04-25
MT642299,2020-06-19T00:00:00Z,29875,"USA: Washington, Cowlitz County",WA,,2020-04-27
MT642300,2020-06-19T00:00:00Z,29857,"USA: Washington, Skagit County",WA,,2020-04-28
MT642301,2020-06-19T00:00:00Z,29868,"USA: Washington, Skagit County",WA,,2020-05-01
MT642303,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-29
MT642304,2020-06-19T00:00:00Z,29863,"USA: Washington, Pierce County",WA,,2020-05-04
MT642305,2020-06-19T00:00:00Z,29860,"USA: Washington, Cowlitz County",WA,,2020-04-22
MT642306,2020-06-19T00:00:00Z,29852,"USA: Washington, Yakima County",WA,,2020-05-05
MT642307,2020-06-19T00:00:00Z,29856,"USA: Washington, Benton County",WA,,2020-04-28
MT642308,2020-06-19T00:00:00Z,29860,"USA: Washington, Yakima County",WA,,2020-04-24
MT642309,2020-06-19T00:00:00Z,29860,"USA: Washington, Yakima County",WA,,2020-05-01
MT642310,2020-06-19T00:00:00Z,29863,"USA: Washington, Pierce County",WA,,2020-05-04
MT642311,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-27
MT642312,2020-06-19T00:00:00Z,29864,"USA: Washington, Spokane County",WA,,2020-04-28
MT642313,2020-06-19T00:00:00Z,29869,"USA: Washington, Snohomish County",WA,,2020-04-23
MT642314,2020-06-19T00:00:00Z,29869,"USA: Washington, Yakima County",WA,,2020-05-03
MT642315,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-23
MT642317,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-29
MT642318,2020-06-19T00:00:00Z,29868,"USA: Washington, Snohomish County",WA,,2020-04-29
MT642319,2020-06-19T00:00:00Z,29856,"USA: Washington, Yakima County",WA,,2020-04-23
MT642320,2020-06-19T00:00:00Z,29858,"USA: Washington, Yakima County",WA,,2020-04-30
MT642321,2020-06-19T00:00:00Z,29867,"USA: Washington, Pierce County",WA,,2020-04-30
MT642323,2020-06-19T00:00:00Z,29861,"USA: Washington, Yakima County",WA,,2020-04-29
MT642324,2020-06-19T00:00:00Z,29859,"USA: Washington, Pierce County",WA,,2020-05-04
MT642325,2020-06-19T00:00:00Z,29855,"USA: Washington, Yakima County",WA,,2020-05-07
MT642326,2020-06-19T00:00:00Z,29868,"USA: Washington, Pierce County",WA,,2020-05-03
MT642328,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-04
MT642329,2020-06-19T00:00:00Z,29851,"USA: Washington, Yakima County",WA,,2020-05-01
MT642330,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-28
MT642331,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-30
MT642332,2020-06-19T00:00:00Z,29847,"USA: Washington, Yakima County",WA,,2020-05-07
MT642333,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-05
MT642334,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-27
MT642335,2020-06-19T00:00:00Z,29837,"USA: Washington, Snohomish County",WA,,2020-05-06
MT642336,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-01
MT642337,2020-06-19T00:00:00Z,29863,"USA: Washington, Yakima County",WA,,2020-05-01
MT642338,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-01
MT642339,2020-06-19T00:00:00Z,29863,"USA: Washington, Yakima County",WA,,2020-05-01
MT642340,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-30
MT642341,2020-06-19T00:00:00Z,29858,"USA: Washington, Grant County",WA,,2020-04-22
MT642342,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-04-29
MT642343,2020-06-19T00:00:00Z,29857,"USA: Washington, Franklin County",WA,,2020-04-21
MT642344,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-29
MT642345,2020-06-19T00:00:00Z,29856,"USA: Washington, Yakima County",WA,,2020-05-07
MT642346,2020-06-19T00:00:00Z,29862,"USA: Washington, Yakima County",WA,,2020-04-24
MT642347,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-29
MT642348,2020-06-19T00:00:00Z,29855,"USA: Washington, Yakima County",WA,,2020-05-06
MT642349,2020-06-19T00:00:00Z,29862,"USA: Washington, Yakima County",WA,,2020-04-30
MT642350,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-05-06
MT642351,2020-06-19T00:00:00Z,29867,"USA: Washington, Yakima County",WA,,2020-05-01
MT642352,2020-06-19T00:00:00Z,29858,"USA: Washington, Snohomish County",WA,,2020-04-27
MT642353,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-04-22
MT642354,2020-06-19T00:00:00Z,29830,"USA: Washington, King County",WA,,2020-04-21
MT642357,2020-06-19T00:00:00Z,29867,"USA: Washington, Yakima County",WA,,2020-04-30
MT642358,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-05
MT642359,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-04-16
MT642360,2020-06-19T00:00:00Z,29856,"USA: Washington, Skagit County",WA,,2020-04-28
MT642361,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-05-01
MT642362,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-05-04
MT642363,2020-06-19T00:00:00Z,29868,"USA: Washington, Pierce County",WA,,2020-05-04
MT642364,2020-06-19T00:00:00Z,29868,"USA: Washington, Mason County",WA,,2020-04-22
MT642365,2020-06-19T00:00:00Z,29855,"USA: Washington, Pierce County",WA,,2020-05-03
MT642366,2020-06-19T00:00:00Z,29856,"USA: Washington, Benton County",WA,,2020-04-28
MT642367,2020-06-19T00:00:00Z,29858,"USA: Washington, Pierce County",WA,,2020-05-04
MT642368,2020-06-19T00:00:00Z,29128,"USA: Washington, Cowlitz County",WA,,2020-04-27
MT642369,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-04-30
MT642370,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-04-28
MT642371,2020-06-19T00:00:00Z,29863,"USA: Washington, Pierce County",WA,,2020-05-04
MT642372,2020-06-19T00:00:00Z,29868,"USA: Washington, Skagit County",WA,,2020-04-30
MT642373,2020-06-19T00:00:00Z,29856,"USA: Washington, Pierce County",WA,,2020-05-04
MT642374,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-01
MT642375,2020-06-19T00:00:00Z,29867,"USA: Washington, Yakima County",WA,,2020-04-28
MT642376,2020-06-19T00:00:00Z,29821,"USA: Washington, King County",WA,,2020-05-05
MT642377,2020-06-19T00:00:00Z,29863,"USA: Washington, Pierce County",WA,,2020-05-04
MT642378,2020-06-19T00:00:00Z,29867,"USA: Washington, Franklin County",WA,,2020-04-20
MT642379,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-05-04
MT642381,2020-06-19T00:00:00Z,29858,"USA: Washington, Pierce County",WA,,2020-05-04
MT642382,2020-06-19T00:00:00Z,29858,"USA: Washington, Yakima County",WA,,2020-04-26
MT642383,2020-06-19T00:00:00Z,29868,"USA: Washington, Pierce County",WA,,2020-04-16
MT642384,2020-06-19T00:00:00Z,29867,"USA: Washington, Snohomish County",WA,,2020-05-01
MT642385,2020-06-19T00:00:00Z,29857,"USA: Washington, Skagit County",WA,,2020-04-29
MT642386,2020-06-19T00:00:00Z,29850,"USA: Washington, Cowlitz County",WA,,2020-04-22
MT642387,2020-06-19T00:00:00Z,29853,"USA: Washington, Yakima County",WA,,2020-05-06
MT642388,2020-06-19T00:00:00Z,29856,"USA: Washington, Mason County",WA,,2020-05-04
MT642389,2020-06-19T00:00:00Z,29864,"USA: Washington, Yakima County",WA,,2020-04-27
MT642391,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-04-23
MT642392,2020-06-19T00:00:00Z,29865,"USA: Washington, Pierce County",WA,,2020-05-04
MT642393,2020-06-19T00:00:00Z,29860,"USA: Washington, Pierce County",WA,,2020-05-04
MT642394,2020-06-19T00:00:00Z,29869,"USA: Washington, Yakima County",WA,,2020-05-01
MT642396,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-05-04
MT642397,2020-06-19T00:00:00Z,29858,"USA: Washington, Pierce County",WA,,2020-05-04
MT642398,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-28
MT642399,2020-06-19T00:00:00Z,29863,"USA: Washington, Pierce County",WA,,2020-05-04
MT642400,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-05-04
MT642401,2020-06-19T00:00:00Z,29855,"USA: Washington, Snohomish County",WA,,2020-04-27
MT642402,2020-06-19T00:00:00Z,29866,"USA: Washington, Pierce County",WA,,2020-05-04
MT642403,2020-06-19T00:00:00Z,29866,"USA: Washington, Pierce County",WA,,2020-05-03
MT642404,2020-06-19T00:00:00Z,29859,"USA: Washington, Pierce County",WA,,2020-05-04
MT642405,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-04-16
MT642406,2020-06-19T00:00:00Z,29862,"USA: Washington, Pierce County",WA,,2020-05-04
MT642407,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-05
MT642408,2020-06-19T00:00:00Z,29859,"USA: Washington, Yakima County",WA,,2020-05-04
MT642409,2020-06-19T00:00:00Z,29821,"USA: Washington, Snohomish County",WA,,2020-04-16
MT642410,2020-06-19T00:00:00Z,29863,"USA: Washington, Yakima County",WA,,2020-04-27
MT642411,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-27
MT642412,2020-06-19T00:00:00Z,29857,"USA: Washington, Cowlitz County",WA,,2020-04-27
MT642413,2020-06-19T00:00:00Z,29857,"USA: Washington, Skagit County",WA,,2020-05-01
MT642414,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-06
MT642415,2020-06-19T00:00:00Z,29858,"USA: Washington, Skagit County",WA,,2020-04-28
MT642418,2020-06-19T00:00:00Z,29817,"USA: Washington, Yakima County",WA,,2020-04-29
MT642420,2020-06-19T00:00:00Z,29860,"USA: Washington, Yakima County",WA,,2020-04-27
MT642421,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-05-01
MT642422,2020-06-19T00:00:00Z,29871,"USA: Washington, Snohomish County",WA,,2020-04-27
MT642423,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-04-22
MT642424,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-05-04
MT642425,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-04-29
MT642426,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-05-01
MT642427,2020-06-19T00:00:00Z,29857,"USA: Washington, Snohomish County",WA,,2020-04-27
MT642428,2020-06-19T00:00:00Z,29857,"USA: Washington, Grant County",WA,,2020-04-15
MT642429,2020-06-19T00:00:00Z,29857,"USA: Washington, Yakima County",WA,,2020-05-05
MT642430,2020-06-19T00:00:00Z,29868,"USA: Washington, Skagit County",WA,,2020-05-04
MT642431,2020-06-19T00:00:00Z,29860,"USA: Washington, Yakima County",WA,,2020-04-29
MT642432,2020-06-19T00:00:00Z,29868,"USA: Washington, Yakima County",WA,,2020-05-03
MT642433,2020-06-19T00:00:00Z,29868,"USA: Washington, Franklin County",WA,,2020-04-21
MT642434,2020-06-19T00:00:00Z,29857,"USA: Washington, Pierce County",WA,,2020-05-04
MT627212,2020-06-17T00:00:00Z,29853,"USA: Washington, King County",WA,,2020-02-28
MT627213,2020-06-17T00:00:00Z,29843,"USA: Washington, King County",WA,,2020-03-04
MT627214,2020-06-17T00:00:00Z,29844,"USA: Washington,King County",WA,,2020-03-01
MT627215,2020-06-17T00:00:00Z,29808,"USA: Washington,King County",WA,,2020-03-03
MT627216,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-02-29
MT627217,2020-06-17T00:00:00Z,29858,USA: Washington,WA,,2020-03-02
MT627218,2020-06-17T00:00:00Z,29846,"USA: Washington,King County",WA,,2020-02-28
MT627219,2020-06-17T00:00:00Z,29847,"USA: Washington,King County",WA,,2020-02-28
MT627220,2020-06-17T00:00:00Z,29846,"USA: Washington,King County",WA,,2020-03-01
MT627221,2020-06-17T00:00:00Z,29857,"USA: Washington,Snohomish County",WA,,2020-03-03
MT627222,2020-06-17T00:00:00Z,29849,"USA: Washington,King County",WA,,2020-03-01
MT627223,2020-06-17T00:00:00Z,29871,"USA: Washington,King County",WA,,2020-03-03
MT627224,2020-06-17T00:00:00Z,29621,"USA: Washington,King County",WA,,2020-03-02
MT627225,2020-06-17T00:00:00Z,29869,"USA: Washington,King County",WA,,2020-03-01
MT627226,2020-06-17T00:00:00Z,29867,"USA: Washington,King County",WA,,2020-02-28
MT627227,2020-06-17T00:00:00Z,29849,"USA: Washington,King County",WA,,2020-03-05
MT627228,2020-06-17T00:00:00Z,29858,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627229,2020-06-17T00:00:00Z,29867,USA: Washington,WA,,2020-03-05
MT627230,2020-06-17T00:00:00Z,29844,"USA: Washington,Grant County",WA,,2020-03-02
MT627231,2020-06-17T00:00:00Z,29851,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627232,2020-06-17T00:00:00Z,29849,"USA: Washington,King County",WA,,2020-03-05
MT627233,2020-06-17T00:00:00Z,29858,"USA: Washington,Umatilla County",WA,,2020-02-29
MT627234,2020-06-17T00:00:00Z,29852,"USA: Washington,Snohomish County",WA,,2020-03-05
MT627235,2020-06-17T00:00:00Z,29859,"USA: Washington,King County",WA,,2020-02-28
MT627236,2020-06-17T00:00:00Z,29855,"USA: Washington,King County",WA,,2020-03-05
MT627237,2020-06-17T00:00:00Z,29851,"USA: Washington,King County",WA,,2020-03-03
MT627238,2020-06-17T00:00:00Z,29859,"USA: Washington,King County",WA,,2020-03-05
MT627239,2020-06-17T00:00:00Z,29706,"USA: Washington,King County",WA,,2020-02-29
MT627240,2020-06-17T00:00:00Z,29855,"USA: Washington,King County",WA,,2020-03-04
MT627241,2020-06-17T00:00:00Z,29868,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627242,2020-06-17T00:00:00Z,29853,"USA: Washington,King County",WA,,2020-02-29
MT627243,2020-06-17T00:00:00Z,29857,"USA: Washington,Umatilla County",WA,,2020-02-29
MT627244,2020-06-17T00:00:00Z,29855,"USA: Washington,Clark County",WA,,2020-03-01
MT627245,2020-06-17T00:00:00Z,29862,"USA: Washington,King County",WA,,2020-02-29
MT627246,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-01
MT627247,2020-06-17T00:00:00Z,29851,"USA: Washington,King County",WA,,2020-03-05
MT627248,2020-06-17T00:00:00Z,29869,"USA: Washington,King County",WA,,2020-02-29
MT627249,2020-06-17T00:00:00Z,29875,"USA: Washington,Grant County",WA,,2020-03-02
MT627250,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-05
MT627251,2020-06-17T00:00:00Z,29866,USA: Washington,WA,,2020-03-02
MT627252,2020-06-17T00:00:00Z,29871,"USA: Washington,King County",WA,,2020-02-28
MT627253,2020-06-17T00:00:00Z,29870,"USA: Washington,King County",WA,,2020-02-28
MT627254,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-03-01
MT627255,2020-06-17T00:00:00Z,29859,"USA: Washington,Snohomish County",WA,,2020-03-03
MT627256,2020-06-17T00:00:00Z,29859,"USA: Washington,Snohomish County",WA,,2020-03-05
MT627257,2020-06-17T00:00:00Z,29859,"USA: Washington,King County",WA,,2020-03-05
MT627258,2020-06-17T00:00:00Z,29852,"USA: Washington,Snohomish County",WA,,2020-02-28
MT627259,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-05
MT627260,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-04
MT627261,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-02-29
MT627262,2020-06-17T00:00:00Z,29869,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627263,2020-06-17T00:00:00Z,29860,"USA: Washington,King County",WA,,2020-02-26
MT627264,2020-06-17T00:00:00Z,29843,"USA: Washington,King County",WA,,2020-03-05
MT627265,2020-06-17T00:00:00Z,29860,USA: Washington,WA,,2020-03-03
MT627266,2020-06-17T00:00:00Z,29859,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627267,2020-06-17T00:00:00Z,29860,"USA: Washington,Snohomish County",WA,,2020-02-29
MT627268,2020-06-17T00:00:00Z,29857,"USA: Washington,Snohomish County",WA,,2020-03-05
MT627269,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-02-29
MT627270,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-02-21
MT627271,2020-06-17T00:00:00Z,29863,USA: Washington,WA,,2020-03-02
MT627272,2020-06-17T00:00:00Z,29855,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627273,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-03-02
MT627274,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-02-28
MT627275,2020-06-17T00:00:00Z,29856,USA: Washington,WA,,2020-02-28
MT627276,2020-06-17T00:00:00Z,29850,USA: Washington,WA,,2020-02-27
MT627277,2020-06-17T00:00:00Z,29863,"USA: Washington,King County",WA,,2020-03-04
MT627278,2020-06-17T00:00:00Z,29858,"USA: Washington,King County",WA,,2020-03-05
MT627279,2020-06-17T00:00:00Z,29856,"USA: Washington,Snohomish County",WA,,2020-02-29
MT627280,2020-06-17T00:00:00Z,29856,"USA: Washington,Grant County",WA,,2020-03-02
MT627281,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-02
MT627282,2020-06-17T00:00:00Z,29856,"USA: Washington,King County",WA,,2020-03-05
MT627283,2020-06-17T00:00:00Z,29859,"USA: Washington,Snohomish County",WA,,2020-03-02
MT627284,2020-06-17T00:00:00Z,29859,USA: Washington,WA,,2020-03-03
MT627285,2020-06-17T00:00:00Z,29848,"USA: Washington,King County",WA,,2020-03-03
MT627286,2020-06-17T00:00:00Z,29852,"USA: Washington,Snohomish County",WA,,2020-02-28
MT627287,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-03-01
MT627288,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-02-22
MT627289,2020-06-17T00:00:00Z,29862,"USA: Washington,King County",WA,,2020-03-06
MT627290,2020-06-17T00:00:00Z,29868,"USA: Washington,King County",WA,,2020-02-28
MT627291,2020-06-17T00:00:00Z,29857,"USA: Washington,Snohomish County",WA,,2020-03-04
MT627292,2020-06-17T00:00:00Z,29858,"USA: Washington,King County",WA,,2020-03-03
MT627293,2020-06-17T00:00:00Z,29865,"USA: Washington,King County",WA,,2020-02-29
MT627294,2020-06-17T00:00:00Z,29860,"USA: Washington,King County",WA,,2020-03-05
MT627295,2020-06-17T00:00:00Z,29858,"USA: Washington,King County",WA,,2020-02-28
MT627296,2020-06-17T00:00:00Z,29859,"USA: Washington,King County",WA,,2020-03-02
MT627297,2020-06-17T00:00:00Z,29851,"USA: Washington,King County",WA,,2020-03-03
MT627298,2020-06-17T00:00:00Z,29859,"USA: Washington,Snohomish County",WA,,2020-03-01
MT627299,2020-06-17T00:00:00Z,29859,USA: Washington,WA,,2020-02-29
MT627300,2020-06-17T00:00:00Z,29868,"USA: Washington,Snohomish County",WA,,2020-03-04
MT627301,2020-06-17T00:00:00Z,29852,"USA: Washington,King County",WA,,2020-03-05
MT627302,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-05
MT627303,2020-06-17T00:00:00Z,29857,USA: Washington,WA,,2020-03-03
MT627304,2020-06-17T00:00:00Z,29858,"USA: Washington,King County",WA,,2020-02-29
MT627305,2020-06-17T00:00:00Z,29862,"USA: Washington,King County",WA,,2020-03-02
MT627306,2020-06-17T00:00:00Z,29858,"USA: Washington,King County",WA,,2020-03-04
MT627307,2020-06-17T00:00:00Z,29855,USA: Washington,WA,,2020-02-29
MT627308,2020-06-17T00:00:00Z,29858,"USA: Washington,Snohomish County",WA,,2020-03-03
MT627309,2020-06-17T00:00:00Z,29848,USA: Washington,WA,,2020-03-02
MT627310,2020-06-17T00:00:00Z,29857,"USA: Washington,Snohomish County",WA,,2020-03-06
MT627311,2020-06-17T00:00:00Z,29854,USA: Washington,WA,,2020-03-03
MT627312,2020-06-17T00:00:00Z,29843,"USA: Washington,King County",WA,,2020-02-29
MT627313,2020-06-17T00:00:00Z,29849,"USA: Washington,King County",WA,,2020-03-05
MT627314,2020-06-17T00:00:00Z,29857,"USA: Washington,King County",WA,,2020-03-05
MT627315,2020-06-17T00:00:00Z,29873,"USA: Washington,King County",WA,,2020-02-29
MT627316,2020-06-17T00:00:00Z,29869,USA: Washington,WA,,2020-03-02
MT627317,2020-06-17T00:00:00Z,29868,USA: Washington,WA,,2020-03-02
